,sp500,us5,us10
1993-05-26,-1.34966410811695,20.0,20.0
1993-05-27,-1.3445253192245643,20.0,20.0
1993-05-28,-1.3410803929120532,20.0,20.0
1993-05-31,-1.3410803929120532,20.0,20.0
1993-06-01,-1.3369756570044407,20.0,20.0
1993-06-02,-1.3780471584437175,20.0,20.0
1993-06-03,-1.4145070658914405,20.0,20.0
1993-06-04,-1.4470791714022524,20.0,20.0
1993-06-07,-1.4756101157970942,20.0,20.0
1993-06-08,-1.502159405220385,20.0,20.0
1993-06-09,-1.5200184077410448,20.0,20.0
1993-06-10,-1.5306416495905693,20.0,20.0
1993-06-11,-1.5335167325032575,20.0,20.0
1993-06-14,-1.538241956645873,20.0,20.0
1993-06-15,-1.5446220853354296,20.0,20.0
1993-06-16,-1.5515940273516973,20.0,20.0
1993-06-17,-1.559617975025688,20.0,20.0
1993-06-18,-1.565815039654229,20.0,20.0
1993-06-21,-1.5726745120651846,20.0,20.0
1993-06-22,-1.5809946256410823,20.0,20.0
1993-06-23,-1.5871436322886188,20.0,20.0
1993-06-24,-1.5857198728398427,20.0,20.0
1993-06-25,-1.5865390782408084,20.0,20.0
1993-06-28,-1.585288076044871,20.0,20.0
1993-06-29,-1.5860908885449854,20.0,20.0
1993-06-30,-1.5889294826252391,20.0,20.0
1993-07-01,-1.5930031326914622,20.0,20.0
1993-07-02,-1.5968030951911678,20.0,20.0
1993-07-05,-1.5968030951911678,20.0,20.0
1993-07-06,-1.5986525189538972,20.0,20.0
1993-07-07,-1.6012026734585045,20.0,20.0
1993-07-08,-1.5974685376883901,20.0,20.0
1993-07-09,-1.5962881281483094,20.0,20.0
1993-07-12,-1.5974378133526959,20.0,20.0
1993-07-13,-1.6006065526341273,20.0,20.0
1993-07-14,-1.6046579485869712,20.0,20.0
1993-07-15,-1.6102808502572923,20.0,20.0
1993-07-16,-1.6154908258588643,20.0,20.0
1993-07-19,-1.6221805295846763,20.0,20.0
1993-07-20,-1.6292563789081025,20.0,20.0
1993-07-21,-1.6375878998456734,20.0,20.0
1993-07-22,-1.6462901383836932,20.0,20.0
1993-07-23,-1.6544065904892142,20.0,20.0
1993-07-26,-1.6622969806229426,20.0,20.0
1993-07-27,-1.6709394622782607,20.0,20.0
1993-07-28,-1.6805631818480578,20.0,20.0
1993-07-29,-1.6883509728812118,20.0,20.0
1993-07-30,-1.6955008001634109,20.0,20.0
1993-08-02,-1.7025407637302614,20.0,20.0
1993-08-03,-1.710857413386037,20.0,20.0
1993-08-04,-1.7202773092263368,20.0,20.0
1993-08-05,-1.730723166250417,20.0,20.0
1993-08-06,-1.7420798972849538,20.0,20.0
1993-08-09,-1.7520717145936993,20.0,20.0
1993-08-10,-1.763030061021174,20.0,20.0
1993-08-11,-1.774887846950529,20.0,20.0
1993-08-12,-1.7871454336045132,20.0,20.0
1993-08-13,-1.7999599108710378,20.0,20.0
1993-08-16,-1.809924519567175,20.0,20.0
1993-08-17,-1.8190537517875138,20.0,20.0
1993-08-18,-1.8266092997945398,20.0,20.0
1993-08-19,-1.835465820611538,20.0,20.0
1993-08-20,-1.8453265468130704,20.0,20.0
1993-08-23,-1.8554410624910949,20.0,20.0
1993-08-24,-1.853395589115163,20.0,20.0
1993-08-25,-1.8537318633340014,20.0,20.0
1993-08-26,-1.8561834877427108,20.0,20.0
1993-08-27,-1.8602770407026112,20.0,20.0
1993-08-30,-1.8656194984265868,20.0,20.0
1993-08-31,-1.8718945621859193,20.0,20.0
1993-09-01,-1.87905062613027,20.0,20.0
1993-09-02,-1.9215207759064954,20.0,20.0
1993-09-03,-1.9519664888322839,20.0,20.0
1993-09-06,-1.9519664888322839,20.0,20.0
1993-09-07,-1.9660881058970006,20.0,20.0
1993-09-08,-1.978340389705312,20.0,20.0
1993-09-09,-1.9906678338610382,20.0,20.0
